Condition  Subject  Replication  Time    Moment 
    4    7    9    0.2793   44.6678
    4    7    9    0.2832   46.8272
    4    7    9    0.2871   40.7590
    4    7    9    0.2910   43.0901
    4    7    9    0.2949   43.9069
    4    7    9    0.2988   41.2989
    4    7    9    0.3027   48.7961
    4    7    9    0.3066   37.9172
    4    7    9    0.3105   40.0032
    4    7    9    0.3145   39.1509
    4    7    9    0.3184   37.8195
    4    7    9    0.3223   39.1276
    4    7    9    0.3262   40.8979
    4    7    9    0.3301   39.8014
    4    7    9    0.3340   35.9253
    4    7    9    0.3379   38.7217
    4    7    9    0.3418   40.6668
    4    7    9    0.3457   30.4137
    4    7    9    0.3496   37.6719
    4    7    9    0.3535   31.3705
    4    7    9    0.3574   41.0548
    4    7    9    0.3613   36.7513
    4    7    9    0.3652   32.0732
    4    7    9    0.3691   36.9003
    4    7    9    0.3730   35.7771
    4    7    9    0.3770   34.6404
    4    7    9    0.3809   34.5171
    4    7    9    0.3848   29.8414
    4    7    9    0.3887   37.5260
    4    7    9    0.3926   39.0331
    4    7    9    0.3965   32.9450
    4    7    9    0.4004   31.5767
    4    7    9    0.4043   38.5286
    4    7    9    0.4082   34.3311
    4    7    9    0.4121   38.2293
    4    7    9    0.4160   35.0763
    4    7    9    0.4199   32.1286
    4    7    9    0.4238   31.3038
    4    7    9    0.4277   28.3934
    4    7    9    0.4316   33.2503
    4    7    9    0.4355   31.3692
    4    7    9    0.4395   31.4581
    4    7    9    0.4434   28.6897
    4    7    9    0.4473   34.1214
    4    7    9    0.4512   35.6911
    4    7    9    0.4551   34.5567
    4    7    9    0.4590   31.7310
    4    7    9    0.4629   39.9035
    4    7    9    0.4668   37.5239
    4    7    9    0.4707   34.8699
    4    7    9    0.4746   37.3393
    4    7    9    0.4785   40.0988
    4    7    9    0.4824   34.6865
    4    7    9    0.4863   38.0923
    4    7    9    0.4902   33.7855
    4    7    9    0.4941   40.3084
    4    7    9    0.4980   41.0616
    4    7    9    0.5020   44.8179
    4    7    9    0.5059   42.9535
    4    7    9    0.5098   36.7040
    4    7    9    0.5137   43.0862
    4    7    9    0.5176   44.5974
    4    7    9    0.5215   44.8307
    4    7    9    0.5254   43.9770
    4    7    9    0.5293   45.5538
    4    7    9    0.5332   41.5027
    4    7    9    0.5371   41.6021
    4    7    9    0.5410   39.6067
    4    7    9    0.5449   44.3496
    4    7    9    0.5488   40.7376
    4    7    9    0.5527   39.7904
    4    7    9    0.5566   38.3746
    4    7    9    0.5605   37.2043
    4    7    9    0.5645   36.9121
    4    7    9    0.5684   35.0109
    4    7    9    0.5723   34.3274
    4    7    9    0.5762   38.5345
    4    7    9    0.5801   38.4618
    4    7    9    0.5840   27.5203
    4    7    9    0.5879   33.9810
    4    7    9    0.5918   32.6070
    4    7    9    0.5957   32.6418
    4    7    9    0.5996   30.0647
    4    7    9    0.6035   28.0685
    4    7    9    0.6074   24.3833
    4    7    9    0.6113   24.9409
    4    7    9    0.6152   21.3151
    4    7    9    0.6191   20.0612
    4    7    9    0.6230   21.1232
    4    7    9    0.6270   17.6650
    4    7    9    0.6309   20.1698
    4    7    9    0.6348   15.1558
    4    7    9    0.6387   21.4832
    4    7    9    0.6426   13.2830
    4    7    9    0.6465   14.2467
    4    7    9    0.6504   10.3887
    4    7    9    0.6543   12.5493
    4    7    9    0.6582   19.1850
    4    7    9    0.6621   17.9509
    4    7    9    0.6660   16.2718
    4    7    9    0.6699    7.8417
    4    7    9    0.6738   11.5607
    4    7    9    0.6777   16.7670
    4    7    9    0.6816    6.0443
    4    7    9    0.6855   15.3342
    4    7    9    0.6895   18.7228
    4    7    9    0.6934   10.6351
    4    7    9    0.6973   15.0539
    4    7    9    0.7012   18.2590
    4    7    9    0.7051   17.3367
    4    7    9    0.7090   18.2406
    4    7    9    0.7129   23.1887
    4    7    9    0.7168   17.8521
    4    7    9    0.7207   18.0938
    4    7    9    0.7246   17.8383
    4    7    9    0.7285   14.8261
    4    7    9    0.7324   21.0428
    4    7    9    0.7363   15.3234
    4    7    9    0.7402   19.4145
    4    7    9    0.7441   15.4553
    4    7    9    0.7480    8.2324
    4    7    9    0.7520   17.2288
    4    7    9    0.7559   12.7148
    4    7    9    0.7598    8.5106
    4    7    9    0.7637   14.7877
    4    7    9    0.7676   15.1060
    4    7    9    0.7715    9.7676
    4    7    9    0.7754    9.4517
    4    7    9    0.7793    5.2038
    4    7    9    0.7832    6.6199
    4    7    9    0.7871   -0.7429
    4    7    9    0.7910    0.6427
    4    7    9    0.7949    9.1072
    4    7    9    0.7988   -0.6545
    4    7    9    0.8027    0.2837
    4    7    9    0.8066    4.4264
    4    7    9    0.8105   -3.1390
    4    7    9    0.8145   -3.3370
    4    7    9    0.8184   -1.0195
    4    7    9    0.8223   -2.9568
    4    7    9    0.8262   -5.1742
    4    7    9    0.8301    1.0857
    4    7    9    0.8340   -0.7119
    4    7    9    0.8379   -0.9262
    4    7    9    0.8418    0.1247
    4    7    9    0.8457   -2.2016
    4    7    9    0.8496   -5.1563
    4    7    9    0.8535   -3.7944
    4    7    9    0.8574   -3.0635
    4    7    9    0.8613   -5.6638
    4    7    9    0.8652   -2.7380
    4    7    9    0.8691   -5.2558
    4    7    9    0.8730   -2.3377
    4    7    9    0.8770   -1.9919
    4    7    9    0.8809   -2.3225
    4    7    9    0.8848   -2.4171
    4    7    9    0.8887   -1.2196
    4    7    9    0.8926   -5.5699
    4    7    9    0.8965   -5.3541
    4    7    9    0.9004   -6.7125
    4    7    9    0.9043    3.7123
    4    7    9    0.9082   -1.7401
    4    7    9    0.9121    1.7185
    4    7    9    0.9160   -5.0553
    4    7    9    0.9199    2.7226
    4    7    9    0.9238   -5.0302
    4    7    9    0.9277   -1.9912
    4    7    9    0.9316    0.2328
    4    7    9    0.9355    1.7414
    4    7    9    0.9395   -3.6639
    4    7    9    0.9434   -4.4723
    4    7    9    0.9473   -0.8374
    4    7    9    0.9512   -3.6597
    4    7    9    0.9551   -1.4571
    4    7    9    0.9590   -3.8408
    4    7    9    0.9629   -7.3232
    4    7    9    0.9668   -3.2109
    4    7    9    0.9707   -1.0636
    4    7    9    0.9746   -3.7782
    4    7    9    0.9785   -6.5881
    4    7    9    0.9824  -11.4544
    4    7    9    0.9863   -2.0047
    4    7    9    0.9902   -2.2654
    4    7    9    0.9941   -4.8545
    4    7    9    0.9980   -1.4286
    4    7   10    0.0020    6.5905
    4    7   10    0.0059   11.2209
    4    7   10    0.0098    6.9189
    4    7   10    0.0137   11.6175
    4    7   10    0.0176   14.2360
    4    7   10    0.0215   10.1806
    4    7   10    0.0254   13.4017
    4    7   10    0.0293    7.6792
    4    7   10    0.0332    9.7688
    4    7   10    0.0371   17.4294
    4    7   10    0.0410   17.6045
    4    7   10    0.0449   13.3560
    4    7   10    0.0488    9.3690
    4    7   10    0.0527    9.2927
    4    7   10    0.0566   12.6681
    4    7   10    0.0605   12.1868
    4    7   10    0.0645   12.9914
    4    7   10    0.0684   10.1901
    4    7   10    0.0723    7.1179
    4    7   10    0.0762   10.5999
    4    7   10    0.0801   17.3001
    4    7   10    0.0840    9.9072
    4    7   10    0.0879   13.0202
    4    7   10    0.0918    7.5399
    4    7   10    0.0957   18.2231
    4    7   10    0.0996   14.7185
    4    7   10    0.1035   17.5231
    4    7   10    0.1074   10.4566
    4    7   10    0.1113   18.1003
    4    7   10    0.1152    9.4261
    4    7   10    0.1191   15.6070
    4    7   10    0.1230   12.4105
    4    7   10    0.1270   14.8149
    4    7   10    0.1309   16.4809
    4    7   10    0.1348   22.9278
    4    7   10    0.1387   22.4234
    4    7   10    0.1426   19.3286
    4    7   10    0.1465   24.9574
    4    7   10    0.1504   18.1045
    4    7   10    0.1543   24.0734
    4    7   10    0.1582   30.2822
    4    7   10    0.1621   21.8318
    4    7   10    0.1660   25.2261
    4    7   10    0.1699   30.9916
    4    7   10    0.1738   30.5127
    4    7   10    0.1777   26.4521
    4    7   10    0.1816   36.0022
    4    7   10    0.1855   29.3792
    4    7   10    0.1895   37.3230
    4    7   10    0.1934   37.8801
    4    7   10    0.1973   34.8432
    4    7   10    0.2012   37.4142
    4    7   10    0.2051   41.1063
    4    7   10    0.2090   32.0773
    4    7   10    0.2129   42.2421
    4    7   10    0.2168   41.6328
    4    7   10    0.2207   45.1776
    4    7   10    0.2246   53.7602
    4    7   10    0.2285   47.3669
    4    7   10    0.2324   46.5493
    4    7   10    0.2363   48.3004
    4    7   10    0.2402   45.5996
    4    7   10    0.2441   48.1016
    4    7   10    0.2480   46.3442
    4    7   10    0.2520   50.1385
    4    7   10    0.2559   42.7816
    4    7   10    0.2598   48.8801
    4    7   10    0.2637   44.3037
    4    7   10    0.2676   46.0573
    4    7   10    0.2715   42.3376
    4    7   10    0.2754   45.7309
    4    7   10    0.2793   50.6274
    4    7   10    0.2832   48.2945
    4    7   10    0.2871   46.4172
    4    7   10    0.2910   43.6755
    4    7   10    0.2949   49.8558
    4    7   10    0.2988   40.0698
    4    7   10    0.3027   49.7103
    4    7   10    0.3066   42.4685
    4    7   10    0.3105   45.8799
    4    7   10    0.3145   43.6764
    4    7   10    0.3184   48.6733
    4    7   10    0.3223   42.1940
    4    7   10    0.3262   47.6331
    4    7   10    0.3301   40.1427
    4    7   10    0.3340   38.3559
    4    7   10    0.3379   38.5242
    4    7   10    0.3418   39.4737
    4    7   10    0.3457   40.7163
    4    7   10    0.3496   44.2395
    4    7   10    0.3535   41.9389
    4    7   10    0.3574   43.7994
    4    7   10    0.3613   40.5540
    4    7   10    0.3652   39.7904
    4    7   10    0.3691   43.6098
    4    7   10    0.3730   41.0077
    4    7   10    0.3770   38.5862
    4    7   10    0.3809   36.6344
    4    7   10    0.3848   41.5670
    4    7   10    0.3887   40.6186
    4    7   10    0.3926   32.0835
    4    7   10    0.3965   42.0119
    4    7   10    0.4004   38.3706
    4    7   10    0.4043   41.0324
    4    7   10    0.4082   46.6460
    4    7   10    0.4121   38.8283
    4    7   10    0.4160   38.7655
    4    7   10    0.4199   41.5653
    4    7   10    0.4238   41.2698
    4    7   10    0.4277   40.9055
    4    7   10    0.4316   33.8742
    4    7   10    0.4355   40.1508
    4    7   10    0.4395   44.4294
    4    7   10    0.4434   40.6608
    4    7   10    0.4473   39.9226
    4    7   10    0.4512   39.5235
    4    7   10    0.4551   40.4058
    4    7   10    0.4590   35.0047
    4    7   10    0.4629   37.8785
    4    7   10    0.4668   40.5488
    4    7   10    0.4707   34.2851
    4    7   10    0.4746   38.0617
    4    7   10    0.4785   41.6188
    4    7   10    0.4824   40.4583
    4    7   10    0.4863   47.3035
    4    7   10    0.4902   42.1654
    4    7   10    0.4941   40.7309
    4    7   10    0.4980   41.0806
    4    7   10    0.5020   44.4206
    4    7   10    0.5059   37.3651
    4    7   10    0.5098   43.4277
    4    7   10    0.5137   44.3623
    4    7   10    0.5176   42.2508
    4    7   10    0.5215   47.4466
    4    7   10    0.5254   34.5437
    4    7   10    0.5293   40.3122
    4    7   10    0.5332   45.8508
    4    7   10    0.5371   47.7730
    4    7   10    0.5410   40.0685
    4    7   10    0.5449   41.2655
    4    7   10    0.5488   42.9556
    4    7   10    0.5527   37.7919
    4    7   10    0.5566   41.5532
    4    7   10    0.5605   40.2257
    4    7   10    0.5645   39.8047
    4    7   10    0.5684   37.0805
    4    7   10    0.5723   35.6343
    4    7   10    0.5762   36.0326
    4    7   10    0.5801   27.7023
    4    7   10    0.5840   32.4388
    4    7   10    0.5879   34.2978
    4    7   10    0.5918   27.7500
    4    7   10    0.5957   25.7695
    4    7   10    0.5996   29.9854
    4    7   10    0.6035   29.2158
    4    7   10    0.6074   25.1041
    4    7   10    0.6113   27.2568
    4    7   10    0.6152   15.4138
    4    7   10    0.6191   25.3537
    4    7   10    0.6230   19.9520
    4    7   10    0.6270   18.1460
    4    7   10    0.6309   17.0905
    4    7   10    0.6348    9.2692
    4    7   10    0.6387   14.6098
    4    7   10    0.6426   12.1993
    4    7   10    0.6465   11.8746
    4    7   10    0.6504   12.0964
    4    7   10    0.6543   11.1371
    4    7   10    0.6582   15.9450
    4    7   10    0.6621    3.8676
    4    7   10    0.6660   12.7907
    4    7   10    0.6699   12.8040
    4    7   10    0.6738   12.4149
    4    7   10    0.6777   12.1837
    4    7   10    0.6816   18.6636
    4    7   10    0.6855   14.9371
    4    7   10    0.6895   16.9417
    4    7   10    0.6934   15.0779
    4    7   10    0.6973   17.5393
    4    7   10    0.7012   13.5643
    4    7   10    0.7051   15.6328
    4    7   10    0.7090   19.0819
    4    7   10    0.7129   14.2779
    4    7   10    0.7168   16.9712
    4    7   10    0.7207   13.7226
    4    7   10    0.7246    9.0859
    4    7   10    0.7285   11.4285
    4    7   10    0.7324   11.5729
    4    7   10    0.7363    8.4812
    4    7   10    0.7402   11.8380
    4    7   10    0.7441    9.6519
    4    7   10    0.7480    2.1657
    4    7   10    0.7520    8.1910
    4    7   10    0.7559    4.2725
    4    7   10    0.7598    3.7959
    4    7   10    0.7637    2.5563
    4    7   10    0.7676    2.7316
    4    7   10    0.7715    3.4060
    4    7   10    0.7754   -4.0440
    4    7   10    0.7793   -2.3747
    4    7   10    0.7832   -1.2167
    4    7   10    0.7871   -1.8225
    4    7   10    0.7910   -9.3000
    4    7   10    0.7949   -4.1006
    4    7   10    0.7988  -12.1624
    4    7   10    0.8027   -0.7539
    4    7   10    0.8066  -13.1821
    4    7   10    0.8105  -10.9886
    4    7   10    0.8145   -9.9759
    4    7   10    0.8184  -14.3732
    4    7   10    0.8223  -13.9046
    4    7   10    0.8262   -8.7122
    4    7   10    0.8301   -9.9955
    4    7   10    0.8340  -13.6024
    4    7   10    0.8379  -12.5634
    4    7   10    0.8418  -11.0044
    4    7   10    0.8457  -12.7560
    4    7   10    0.8496  -15.6012
    4    7   10    0.8535   -9.3630
    4    7   10    0.8574   -6.1062
    4    7   10    0.8613  -12.3835
    4    7   10    0.8652   -7.6935
    4    7   10    0.8691  -13.2543
    4    7   10    0.8730   -8.3459
    4    7   10    0.8770   -6.2909
    4    7   10    0.8809  -10.1311
    4    7   10    0.8848  -13.1960
    4    7   10    0.8887  -11.3069
    4    7   10    0.8926   -6.0074
    4    7   10    0.8965   -9.8959
    4    7   10    0.9004   -5.9398
    4    7   10    0.9043   -5.3143
    4    7   10    0.9082  -11.6383
    4    7   10    0.9121  -14.3068
    4    7   10    0.9160  -15.4405
    4    7   10    0.9199  -10.6757
    4    7   10    0.9238  -13.7278
    4    7   10    0.9277  -12.7962
    4    7   10    0.9316   -9.1414
    4    7   10    0.9355   -5.6210
    4    7   10    0.9395   -4.1679
    4    7   10    0.9434  -14.1684
    4    7   10    0.9473  -14.2037
    4    7   10    0.9512  -10.6242
    4    7   10    0.9551   -9.8700
    4    7   10    0.9590  -12.4637
    4    7   10    0.9629   -6.7751
    4    7   10    0.9668   -8.6211
    4    7   10    0.9707   -9.1416
    4    7   10    0.9746   -8.5906
    4    7   10    0.9785  -12.2301
    4    7   10    0.9824   -7.9131
    4    7   10    0.9863  -12
    4    7   10    0.9902  -11.0293
